FechaObservacion,ValorObservado,NombreEstacion,Latitud,Longitud
11/24/2019 12:00,22,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/25/2019 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/25/2019 12:00,24.80716,ESPERANZA LA  - AUT,4.45,-75.25
11/25/2019 12:00,39.5,IBAGUE - AUT,4.418808333,-75.20585
11/25/2019 12:00,20.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/25/2019 12:00,18.4,EL SILENCIO - AUT,4.600222222,-75.336
11/26/2019 12:00,26.28184,ESPERANZA LA  - AUT,4.45,-75.25
11/26/2019 12:00,25,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/26/2019 12:00,21.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/26/2019 12:00,15.8,EL SILENCIO - AUT,4.600222222,-75.336
11/26/2019 12:00,32.9,IBAGUE - AUT,4.418808333,-75.20585
11/27/2019 12:00,35.7,IBAGUE - AUT,4.418808333,-75.20585
11/27/2019 12:00,19.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/27/2019 12:00,14.3,EL SILENCIO - AUT,4.600222222,-75.336
11/27/2019 12:00,25.35036,ESPERANZA LA  - AUT,4.45,-75.25
11/27/2019 12:00,24.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/28/2019 12:00,31.5,IBAGUE - AUT,4.418808333,-75.20585
11/28/2019 12:00,26.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/28/2019 12:00,26.28475,ESPERANZA LA  - AUT,4.45,-75.25
11/28/2019 12:00,21.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/28/2019 12:00,18.9,EL SILENCIO - AUT,4.600222222,-75.336
11/29/2019 12:00,18.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/29/2019 12:00,42.5,IBAGUE - AUT,4.418808333,-75.20585
11/29/2019 12:00,28.2675,ESPERANZA LA  - AUT,4.45,-75.25
11/29/2019 12:00,20.3,EL SILENCIO - AUT,4.600222222,-75.336
11/29/2019 12:00,25.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
11/30/2019 12:00,23.5371,ESPERANZA LA  - AUT,4.45,-75.25
11/30/2019 12:00,17.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
11/30/2019 12:00,16.3,EL SILENCIO - AUT,4.600222222,-75.336
11/30/2019 12:00,23,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/1/2019 12:00,13.6,EL SILENCIO - AUT,4.600222222,-75.336
12/1/2019 12:00,18.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/1/2019 12:00,22.47129,ESPERANZA LA  - AUT,4.45,-75.25
12/1/2019 12:00,21.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/2/2019 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/2/2019 12:00,19.8,EL SILENCIO - AUT,4.600222222,-75.336
12/2/2019 12:00,22.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/2/2019 12:00,27.78931,ESPERANZA LA  - AUT,4.45,-75.25
12/3/2019 12:00,23.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/3/2019 12:00,21.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/3/2019 12:00,18.2,EL SILENCIO - AUT,4.600222222,-75.336
12/3/2019 12:00,24.25147,ESPERANZA LA  - AUT,4.45,-75.25
12/4/2019 12:00,25.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/4/2019 12:00,16.7,EL SILENCIO - AUT,4.600222222,-75.336
12/4/2019 12:00,19.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/4/2019 12:00,26.75156,ESPERANZA LA  - AUT,4.45,-75.25
12/5/2019 12:00,26,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/5/2019 12:00,25.41789,ESPERANZA LA  - AUT,4.45,-75.25
12/5/2019 12:00,18.2,EL SILENCIO - AUT,4.600222222,-75.336
12/5/2019 12:00,18.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/6/2019 12:00,24.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/6/2019 12:00,20,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/6/2019 12:00,17.2,EL SILENCIO - AUT,4.600222222,-75.336
12/6/2019 12:00,24.27754,ESPERANZA LA  - AUT,4.45,-75.25
12/7/2019 12:00,15,EL SILENCIO - AUT,4.600222222,-75.336
12/7/2019 12:00,17.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/7/2019 12:00,22.23186,ESPERANZA LA  - AUT,4.45,-75.25
12/7/2019 12:00,22.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/8/2019 12:00,17.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/8/2019 12:00,22.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/8/2019 12:00,21.79959,ESPERANZA LA  - AUT,4.45,-75.25
12/8/2019 12:00,15.4,EL SILENCIO - AUT,4.600222222,-75.336
12/9/2019 12:00,16.3,EL SILENCIO - AUT,4.600222222,-75.336
12/9/2019 12:00,18.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/9/2019 12:00,23.65507,ESPERANZA LA  - AUT,4.45,-75.25
12/9/2019 12:00,23.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/10/2019 12:00,19.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/10/2019 12:00,18.2,EL SILENCIO - AUT,4.600222222,-75.336
12/10/2019 12:00,25.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/11/2019 12:00,18.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/11/2019 12:00,21.71098,ESPERANZA LA  - AUT,4.45,-75.25
12/11/2019 12:00,21,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/11/2019 12:00,14.4,EL SILENCIO - AUT,4.600222222,-75.336
12/12/2019 12:00,17.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/12/2019 12:00,22.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/12/2019 12:00,21.57703,ESPERANZA LA  - AUT,4.45,-75.25
12/12/2019 12:00,14.1,EL SILENCIO - AUT,4.600222222,-75.336
12/13/2019 12:00,18.2,EL SILENCIO - AUT,4.600222222,-75.336
12/13/2019 12:00,22.018,ESPERANZA LA  - AUT,4.45,-75.25
12/13/2019 12:00,22.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/13/2019 12:00,16.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/14/2019 12:00,20.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/14/2019 12:00,12.9,EL SILENCIO - AUT,4.600222222,-75.336
12/14/2019 12:00,20.80245,ESPERANZA LA  - AUT,4.45,-75.25
12/14/2019 12:00,18.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/15/2019 12:00,20.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/15/2019 12:00,15.2,EL SILENCIO - AUT,4.600222222,-75.336
12/15/2019 12:00,20.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/15/2019 12:00,18.80511,ESPERANZA LA  - AUT,4.45,-75.25
12/16/2019 12:00,20.35856,ESPERANZA LA  - AUT,4.45,-75.25
12/16/2019 12:00,21.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/16/2019 12:00,20.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/16/2019 12:00,13.9,EL SILENCIO - AUT,4.600222222,-75.336
12/16/2019 12:00,41.3,IBAGUE - AUT,4.418808333,-75.20585
12/17/2019 12:00,49.7,IBAGUE - AUT,4.418808333,-75.20585
12/17/2019 12:00,25.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/17/2019 12:00,15.4,EL SILENCIO - AUT,4.600222222,-75.336
12/17/2019 12:00,19.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/17/2019 12:00,25.21183,ESPERANZA LA  - AUT,4.45,-75.25
12/18/2019 12:00,22.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/18/2019 12:00,19.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/18/2019 12:00,21.90184,ESPERANZA LA  - AUT,4.45,-75.25
12/18/2019 12:00,15.2,EL SILENCIO - AUT,4.600222222,-75.336
12/18/2019 12:00,47.6,IBAGUE - AUT,4.418808333,-75.20585
12/19/2019 12:00,23.86214,ESPERANZA LA  - AUT,4.45,-75.25
12/19/2019 12:00,19.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/19/2019 12:00,23.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/19/2019 12:00,14.5,EL SILENCIO - AUT,4.600222222,-75.336
12/20/2019 12:00,17.3,EL SILENCIO - AUT,4.600222222,-75.336
12/20/2019 12:00,20.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/20/2019 12:00,25.11584,ESPERANZA LA  - AUT,4.45,-75.25
12/20/2019 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/21/2019 12:00,23.328,ESPERANZA LA  - AUT,4.45,-75.25
12/21/2019 12:00,22.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/21/2019 12:00,18.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/21/2019 12:00,14.1,EL SILENCIO - AUT,4.600222222,-75.336
12/21/2019 12:00,34.1,IBAGUE - AUT,4.418808333,-75.20585
12/22/2019 12:00,33.1,IBAGUE - AUT,4.418808333,-75.20585
12/22/2019 12:00,16.2,EL SILENCIO - AUT,4.600222222,-75.336
12/22/2019 12:00,25.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/22/2019 12:00,25.57328,ESPERANZA LA  - AUT,4.45,-75.25
12/22/2019 12:00,21.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/23/2019 12:00,15.6,EL SILENCIO - AUT,4.600222222,-75.336
12/23/2019 12:00,24.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/23/2019 12:00,26.01293,ESPERANZA LA  - AUT,4.45,-75.25
12/23/2019 12:00,20.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/24/2019 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/24/2019 12:00,26.81458,ESPERANZA LA  - AUT,4.45,-75.25
12/24/2019 12:00,18.1,EL SILENCIO - AUT,4.600222222,-75.336
12/24/2019 12:00,22.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/25/2019 12:00,24.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/25/2019 12:00,19.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/25/2019 12:00,16.9,EL SILENCIO - AUT,4.600222222,-75.336
12/25/2019 12:00,24.51651,ESPERANZA LA  - AUT,4.45,-75.25
12/26/2019 12:00,27.28324,ESPERANZA LA  - AUT,4.45,-75.25
12/26/2019 12:00,24.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/26/2019 12:00,26,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/26/2019 12:00,19.7,EL SILENCIO - AUT,4.600222222,-75.336
12/27/2019 12:00,13.2,EL SILENCIO - AUT,4.600222222,-75.336
12/27/2019 12:00,19,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/27/2019 12:00,23.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/27/2019 12:00,23.54587,ESPERANZA LA  - AUT,4.45,-75.25
12/28/2019 12:00,25.92291,ESPERANZA LA  - AUT,4.45,-75.25
12/28/2019 12:00,19.9,EL SILENCIO - AUT,4.600222222,-75.336
12/28/2019 12:00,25.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/28/2019 12:00,22.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/29/2019 12:00,16.8,EL SILENCIO - AUT,4.600222222,-75.336
12/29/2019 12:00,26.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/29/2019 12:00,22.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/30/2019 12:00,22.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
12/30/2019 12:00,17,EL SILENCIO - AUT,4.600222222,-75.336
12/30/2019 12:00,24.96983,ESPERANZA LA  - AUT,4.45,-75.25
12/30/2019 12:00,24.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/31/2019 12:00,20.68269,ESPERANZA LA  - AUT,4.45,-75.25
12/31/2019 12:00,20.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
12/31/2019 12:00,13.9,EL SILENCIO - AUT,4.600222222,-75.336
1/1/2020 12:00,24.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/1/2020 12:00,23.24549,ESPERANZA LA  - AUT,4.45,-75.25
1/1/2020 12:00,15.3,EL SILENCIO - AUT,4.600222222,-75.336
1/1/2020 12:00,18.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/2/2020 12:00,18.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/2/2020 12:00,26.4105,ESPERANZA LA  - AUT,4.45,-75.25
1/2/2020 12:00,17.9,EL SILENCIO - AUT,4.600222222,-75.336
1/2/2020 12:00,25.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/3/2020 12:00,18.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/3/2020 12:00,16.9,EL SILENCIO - AUT,4.600222222,-75.336
1/3/2020 12:00,25.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/3/2020 12:00,24.07873,ESPERANZA LA  - AUT,4.45,-75.25
1/4/2020 12:00,19.3,EL SILENCIO - AUT,4.600222222,-75.336
1/4/2020 12:00,25.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/4/2020 12:00,21.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/4/2020 12:00,26.28071,ESPERANZA LA  - AUT,4.45,-75.25
1/5/2020 12:00,19.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/5/2020 12:00,18.7,EL SILENCIO - AUT,4.600222222,-75.336
1/5/2020 12:00,25.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/5/2020 12:00,25.20226,ESPERANZA LA  - AUT,4.45,-75.25
1/6/2020 12:00,19,EL SILENCIO - AUT,4.600222222,-75.336
1/6/2020 12:00,17.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/6/2020 12:00,25.65306,ESPERANZA LA  - AUT,4.45,-75.25
1/6/2020 12:00,24.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/7/2020 12:00,26.00533,ESPERANZA LA  - AUT,4.45,-75.25
1/7/2020 12:00,18.9,EL SILENCIO - AUT,4.600222222,-75.336
1/7/2020 12:00,20.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/7/2020 12:00,24.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/8/2020 12:00,17.4,EL SILENCIO - AUT,4.600222222,-75.336
1/8/2020 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/8/2020 12:00,25.20054,ESPERANZA LA  - AUT,4.45,-75.25
1/8/2020 12:00,19.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/9/2020 12:00,15.5,EL SILENCIO - AUT,4.600222222,-75.336
1/9/2020 12:00,26.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/9/2020 12:00,27.29505,ESPERANZA LA  - AUT,4.45,-75.25
1/9/2020 12:00,20.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/10/2020 12:00,19.4,EL SILENCIO - AUT,4.600222222,-75.336
1/10/2020 12:00,28.25887,ESPERANZA LA  - AUT,4.45,-75.25
1/10/2020 12:00,25.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/10/2020 12:00,22.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/11/2020 12:00,22,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/11/2020 12:00,26.35225,ESPERANZA LA  - AUT,4.45,-75.25
1/11/2020 12:00,18.9,EL SILENCIO - AUT,4.600222222,-75.336
1/11/2020 12:00,26.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/12/2020 12:00,16.6,EL SILENCIO - AUT,4.600222222,-75.336
1/12/2020 12:00,27.51548,ESPERANZA LA  - AUT,4.45,-75.25
1/12/2020 12:00,26.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/12/2020 12:00,24.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/13/2020 12:00,27.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/13/2020 12:00,24.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/13/2020 12:00,21.6,EL SILENCIO - AUT,4.600222222,-75.336
1/14/2020 12:00,26.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/14/2020 12:00,23.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/14/2020 12:00,18.1,EL SILENCIO - AUT,4.600222222,-75.336
1/15/2020 12:00,27.43741,ESPERANZA LA  - AUT,4.45,-75.25
1/15/2020 12:00,22.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/15/2020 12:00,19,EL SILENCIO - AUT,4.600222222,-75.336
1/15/2020 12:00,27.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/16/2020 12:00,26.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/16/2020 12:00,27.37884,ESPERANZA LA  - AUT,4.45,-75.25
1/16/2020 12:00,17.9,EL SILENCIO - AUT,4.600222222,-75.336
1/17/2020 12:00,14.7,EL SILENCIO - AUT,4.600222222,-75.336
1/17/2020 12:00,21.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/17/2020 12:00,27.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/17/2020 12:00,26.93302,ESPERANZA LA  - AUT,4.45,-75.25
1/18/2020 12:00,28.70968,ESPERANZA LA  - AUT,4.45,-75.25
1/18/2020 12:00,24,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/18/2020 12:00,27.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/18/2020 12:00,19.1,EL SILENCIO - AUT,4.600222222,-75.336
1/19/2020 12:00,28.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/19/2020 12:00,27.28174,ESPERANZA LA  - AUT,4.45,-75.25
1/19/2020 12:00,22.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/19/2020 12:00,20.2,EL SILENCIO - AUT,4.600222222,-75.336
1/20/2020 12:00,17.7,EL SILENCIO - AUT,4.600222222,-75.336
1/20/2020 12:00,26.73723,ESPERANZA LA  - AUT,4.45,-75.25
1/20/2020 12:00,21.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/20/2020 12:00,26.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/22/2020 12:00,27.4,IBAGUE - AUT,4.418808333,-75.20585
1/22/2020 12:00,22.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/22/2020 12:00,22.28397,ESPERANZA LA  - AUT,4.45,-75.25
1/23/2020 12:00,18.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/23/2020 12:00,25.31631,ESPERANZA LA  - AUT,4.45,-75.25
1/23/2020 12:00,24.2,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/23/2020 12:00,46.3,IBAGUE - AUT,4.418808333,-75.20585
1/23/2020 12:00,16.8,EL SILENCIO - AUT,4.600222222,-75.336
1/24/2020 12:00,18.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/24/2020 12:00,24.07158,ESPERANZA LA  - AUT,4.45,-75.25
1/24/2020 12:00,24.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/25/2020 12:00,23.52715,ESPERANZA LA  - AUT,4.45,-75.25
1/25/2020 12:00,17.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/25/2020 12:00,24.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/26/2020 12:00,23.9,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/26/2020 12:00,19.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/26/2020 12:00,23.85417,ESPERANZA LA  - AUT,4.45,-75.25
1/27/2020 12:00,21.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/27/2020 12:00,24.4,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/27/2020 12:00,25.86061,ESPERANZA LA  - AUT,4.45,-75.25
1/28/2020 12:00,26.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/28/2020 12:00,19.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/28/2020 12:00,18.2,EL SILENCIO - AUT,4.600222222,-75.336
1/29/2020 12:00,25.23957,ESPERANZA LA  - AUT,4.45,-75.25
1/29/2020 12:00,19.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/29/2020 12:00,25.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/29/2020 12:00,15.4,EL SILENCIO - AUT,4.600222222,-75.336
1/30/2020 12:00,26.70807,ESPERANZA LA  - AUT,4.45,-75.25
1/30/2020 12:00,24.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/30/2020 12:00,22.5,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/30/2020 12:00,17.3,EL SILENCIO - AUT,4.600222222,-75.336
1/31/2020 12:00,25.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
1/31/2020 12:00,19.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
1/31/2020 12:00,23.78705,ESPERANZA LA  - AUT,4.45,-75.25
1/31/2020 12:00,15.6,EL SILENCIO - AUT,4.600222222,-75.336
2/1/2020 12:00,27.7,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/1/2020 12:00,25.6,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/1/2020 12:00,27.32852,ESPERANZA LA  - AUT,4.45,-75.25
2/1/2020 12:00,16.7,EL SILENCIO - AUT,4.600222222,-75.336
2/2/2020 12:00,18.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/2/2020 12:00,24.03635,ESPERANZA LA  - AUT,4.45,-75.25
2/2/2020 12:00,26.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/2/2020 12:00,16.4,EL SILENCIO - AUT,4.600222222,-75.336
2/3/2020 12:00,18.3,EL SILENCIO - AUT,4.600222222,-75.336
2/3/2020 12:00,21.4,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/3/2020 12:00,27.62817,ESPERANZA LA  - AUT,4.45,-75.25
2/3/2020 12:00,26.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/4/2020 12:00,27.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/4/2020 12:00,19.9,EL SILENCIO - AUT,4.600222222,-75.336
2/4/2020 12:00,22.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/4/2020 12:00,27.45603,ESPERANZA LA  - AUT,4.45,-75.25
2/5/2020 12:00,19,EL SILENCIO - AUT,4.600222222,-75.336
2/5/2020 12:00,27.8,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/5/2020 12:00,23,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/5/2020 12:00,27.98233,ESPERANZA LA  - AUT,4.45,-75.25
2/6/2020 12:00,18.7,EL SILENCIO - AUT,4.600222222,-75.336
2/6/2020 12:00,28.72309,ESPERANZA LA  - AUT,4.45,-75.25
2/6/2020 12:00,24.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/6/2020 12:00,28.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/7/2020 12:00,26.46427,ESPERANZA LA  - AUT,4.45,-75.25
2/7/2020 12:00,23.9,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/7/2020 12:00,21,EL SILENCIO - AUT,4.600222222,-75.336
2/7/2020 12:00,26.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/8/2020 12:00,27.1,IBAGUE - AUT,4.418808333,-75.20585
2/8/2020 12:00,25.1,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/8/2020 12:00,23.1,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/8/2020 12:00,25.59433,ESPERANZA LA  - AUT,4.45,-75.25
2/8/2020 12:00,17,EL SILENCIO - AUT,4.600222222,-75.336
2/9/2020 12:00,24.6,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/9/2020 12:00,25.84942,ESPERANZA LA  - AUT,4.45,-75.25
2/9/2020 12:00,15.5,EL SILENCIO - AUT,4.600222222,-75.336
2/9/2020 12:00,27.3,IBAGUE - AUT,4.418808333,-75.20585
2/9/2020 12:00,17.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/10/2020 12:00,28.7,IBAGUE - AUT,4.418808333,-75.20585
2/10/2020 12:00,20.7,EL SILENCIO - AUT,4.600222222,-75.336
2/10/2020 12:00,26.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/10/2020 12:00,22.7,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/11/2020 12:00,28.3,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/11/2020 12:00,18.9,EL SILENCIO - AUT,4.600222222,-75.336
2/11/2020 12:00,31.4,IBAGUE - AUT,4.418808333,-75.20585
2/11/2020 12:00,29.03268,ESPERANZA LA  - AUT,4.45,-75.25
2/11/2020 12:00,24.8,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/12/2020 12:00,19.1,EL SILENCIO - AUT,4.600222222,-75.336
2/12/2020 12:00,25.2,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/12/2020 12:00,29.7859,ESPERANZA LA  - AUT,4.45,-75.25
2/12/2020 12:00,31.6,IBAGUE - AUT,4.418808333,-75.20585
2/12/2020 12:00,28.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/13/2020 12:00,18.1,EL SILENCIO - AUT,4.600222222,-75.336
2/13/2020 12:00,28.40594,ESPERANZA LA  - AUT,4.45,-75.25
2/13/2020 12:00,28.9,IBAGUE - AUT,4.418808333,-75.20585
2/13/2020 12:00,25.3,CERROS NOROCCIDENTALES  - AUT,4.470361111,-75.24386111
2/13/2020 12:00,28,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
2/14/2020 12:00,20.7,EL SILENCIO - AUT,4.600222222,-75.336
2/14/2020 12:00,26.5,BATALLON ROOKE  - AUT,4.418388889,-75.24866667
